,cat_id,store_id,Date,dayofyear,weekofyear,monthstart,quarterstart,yearstart,Sales
3182,FOODS,CA_2,2014-07-21,202,30,0,0,0,1587
3183,FOODS,CA_2,2014-07-22,203,30,0,0,0,1387
3184,FOODS,CA_2,2014-07-23,204,30,0,0,0,1522
3185,FOODS,CA_2,2014-07-24,205,30,0,0,0,1630
3186,FOODS,CA_2,2014-07-25,206,30,0,0,0,1656
3187,FOODS,CA_2,2014-07-26,207,30,0,0,0,2113
3188,FOODS,CA_2,2014-07-27,208,30,0,0,0,2096
3189,FOODS,CA_2,2014-07-28,209,31,0,0,0,1456
3190,FOODS,CA_2,2014-07-29,210,31,0,0,0,1487
3191,FOODS,CA_2,2014-07-30,211,31,0,0,0,1448
3192,FOODS,CA_2,2014-07-31,212,31,0,0,0,1568
3193,FOODS,CA_2,2014-08-01,213,31,1,0,0,1795
3194,FOODS,CA_2,2014-08-02,214,31,0,0,0,2104
3195,FOODS,CA_2,2014-08-03,215,31,0,0,0,2021
3196,FOODS,CA_2,2014-08-04,216,32,0,0,0,1407
3197,FOODS,CA_2,2014-08-05,217,32,0,0,0,1504
3198,FOODS,CA_2,2014-08-06,218,32,0,0,0,1619
3199,FOODS,CA_2,2014-08-07,219,32,0,0,0,1699
3200,FOODS,CA_2,2014-08-08,220,32,0,0,0,1779
3201,FOODS,CA_2,2014-08-09,221,32,0,0,0,2147
3202,FOODS,CA_2,2014-08-10,222,32,0,0,0,1991
3203,FOODS,CA_2,2014-08-11,223,33,0,0,0,1500
3204,FOODS,CA_2,2014-08-12,224,33,0,0,0,1386
3205,FOODS,CA_2,2014-08-13,225,33,0,0,0,1391
3206,FOODS,CA_2,2014-08-14,226,33,0,0,0,1699
3207,FOODS,CA_2,2014-08-15,227,33,0,0,0,1775
3208,FOODS,CA_2,2014-08-16,228,33,0,0,0,2610
3209,FOODS,CA_2,2014-08-17,229,33,0,0,0,2282
3210,FOODS,CA_2,2014-08-18,230,34,0,0,0,1568
3211,FOODS,CA_2,2014-08-19,231,34,0,0,0,1423
3212,FOODS,CA_2,2014-08-20,232,34,0,0,0,1445
3213,FOODS,CA_2,2014-08-21,233,34,0,0,0,1608
3214,FOODS,CA_2,2014-08-22,234,34,0,0,0,1935
3215,FOODS,CA_2,2014-08-23,235,34,0,0,0,2339
3216,FOODS,CA_2,2014-08-24,236,34,0,0,0,2101
3217,FOODS,CA_2,2014-08-25,237,35,0,0,0,1456
3218,FOODS,CA_2,2014-08-26,238,35,0,0,0,1394
3219,FOODS,CA_2,2014-08-27,239,35,0,0,0,1561
3220,FOODS,CA_2,2014-08-28,240,35,0,0,0,1604
3221,FOODS,CA_2,2014-08-29,241,35,0,0,0,1688
3222,FOODS,CA_2,2014-08-30,242,35,0,0,0,2118
3223,FOODS,CA_2,2014-08-31,243,35,0,0,0,1857
3224,FOODS,CA_2,2014-09-01,244,36,1,0,0,1951
3225,FOODS,CA_2,2014-09-02,245,36,0,0,0,1378
3226,FOODS,CA_2,2014-09-03,246,36,0,0,0,1410
3227,FOODS,CA_2,2014-09-04,247,36,0,0,0,1509
3228,FOODS,CA_2,2014-09-05,248,36,0,0,0,1518
3229,FOODS,CA_2,2014-09-06,249,36,0,0,0,2244
3230,FOODS,CA_2,2014-09-07,250,36,0,0,0,2088
3231,FOODS,CA_2,2014-09-08,251,37,0,0,0,1347
3232,FOODS,CA_2,2014-09-09,252,37,0,0,0,1370
3233,FOODS,CA_2,2014-09-10,253,37,0,0,0,1565
3234,FOODS,CA_2,2014-09-11,254,37,0,0,0,1462
3235,FOODS,CA_2,2014-09-12,255,37,0,0,0,1770
3236,FOODS,CA_2,2014-09-13,256,37,0,0,0,2373
3237,FOODS,CA_2,2014-09-14,257,37,0,0,0,2200
3238,FOODS,CA_2,2014-09-15,258,38,0,0,0,1761
3239,FOODS,CA_2,2014-09-16,259,38,0,0,0,1444
3240,FOODS,CA_2,2014-09-17,260,38,0,0,0,1682
3241,FOODS,CA_2,2014-09-18,261,38,0,0,0,1600
3242,FOODS,CA_2,2014-09-19,262,38,0,0,0,1976
3243,FOODS,CA_2,2014-09-20,263,38,0,0,0,2488
3244,FOODS,CA_2,2014-09-21,264,38,0,0,0,2231
3245,FOODS,CA_2,2014-09-22,265,39,0,0,0,1335
3246,FOODS,CA_2,2014-09-23,266,39,0,0,0,1488
3247,FOODS,CA_2,2014-09-24,267,39,0,0,0,1388
3248,FOODS,CA_2,2014-09-25,268,39,0,0,0,1375
3249,FOODS,CA_2,2014-09-26,269,39,0,0,0,1715
3250,FOODS,CA_2,2014-09-27,270,39,0,0,0,2113
3251,FOODS,CA_2,2014-09-28,271,39,0,0,0,1884
3252,FOODS,CA_2,2014-09-29,272,40,0,0,0,1398
3253,FOODS,CA_2,2014-09-30,273,40,0,0,0,1374
3254,FOODS,CA_2,2014-10-01,274,40,1,1,0,1514
3255,FOODS,CA_2,2014-10-02,275,40,0,0,0,1404
3256,FOODS,CA_2,2014-10-03,276,40,0,0,0,1672
3257,FOODS,CA_2,2014-10-04,277,40,0,0,0,2164
3258,FOODS,CA_2,2014-10-05,278,40,0,0,0,2049
3259,FOODS,CA_2,2014-10-06,279,41,0,0,0,1565
3260,FOODS,CA_2,2014-10-07,280,41,0,0,0,1244
3261,FOODS,CA_2,2014-10-08,281,41,0,0,0,1169
3262,FOODS,CA_2,2014-10-09,282,41,0,0,0,1028
3263,FOODS,CA_2,2014-10-10,283,41,0,0,0,1143
3264,FOODS,CA_2,2014-10-11,284,41,0,0,0,1816
3265,FOODS,CA_2,2014-10-12,285,41,0,0,0,1750
3266,FOODS,CA_2,2014-10-13,286,42,0,0,0,1218
3267,FOODS,CA_2,2014-10-14,287,42,0,0,0,1149
3268,FOODS,CA_2,2014-10-15,288,42,0,0,0,1108
3269,FOODS,CA_2,2014-10-16,289,42,0,0,0,1016
3270,FOODS,CA_2,2014-10-17,290,42,0,0,0,1457
3271,FOODS,CA_2,2014-10-18,291,42,0,0,0,1811
3272,FOODS,CA_2,2014-10-19,292,42,0,0,0,1754
3273,FOODS,CA_2,2014-10-20,293,43,0,0,0,1123
3274,FOODS,CA_2,2014-10-21,294,43,0,0,0,1138
3275,FOODS,CA_2,2014-10-22,295,43,0,0,0,1170
3276,FOODS,CA_2,2014-10-23,296,43,0,0,0,1216
3277,FOODS,CA_2,2014-10-24,297,43,0,0,0,1257
3278,FOODS,CA_2,2014-10-25,298,43,0,0,0,1787
3279,FOODS,CA_2,2014-10-26,299,43,0,0,0,1788
3280,FOODS,CA_2,2014-10-27,300,44,0,0,0,1196
3281,FOODS,CA_2,2014-10-28,301,44,0,0,0,1231
3282,FOODS,CA_2,2014-10-29,302,44,0,0,0,1256
3283,FOODS,CA_2,2014-10-30,303,44,0,0,0,1570
3284,FOODS,CA_2,2014-10-31,304,44,0,0,0,1170
3285,FOODS,CA_2,2014-11-01,305,44,1,0,0,1947
3286,FOODS,CA_2,2014-11-02,306,44,0,0,0,1900
3287,FOODS,CA_2,2014-11-03,307,45,0,0,0,1198
3288,FOODS,CA_2,2014-11-04,308,45,0,0,0,1038
3289,FOODS,CA_2,2014-11-05,309,45,0,0,0,1041
3290,FOODS,CA_2,2014-11-06,310,45,0,0,0,1219
3291,FOODS,CA_2,2014-11-07,311,45,0,0,0,1517
3292,FOODS,CA_2,2014-11-08,312,45,0,0,0,1875
3293,FOODS,CA_2,2014-11-09,313,45,0,0,0,1925
3294,FOODS,CA_2,2014-11-10,314,46,0,0,0,1411
3295,FOODS,CA_2,2014-11-11,315,46,0,0,0,1401
3296,FOODS,CA_2,2014-11-12,316,46,0,0,0,1111
3297,FOODS,CA_2,2014-11-13,317,46,0,0,0,1135
3298,FOODS,CA_2,2014-11-14,318,46,0,0,0,1443
3299,FOODS,CA_2,2014-11-15,319,46,0,0,0,1851
3300,FOODS,CA_2,2014-11-16,320,46,0,0,0,2005
3301,FOODS,CA_2,2014-11-17,321,47,0,0,0,1162
3302,FOODS,CA_2,2014-11-18,322,47,0,0,0,1175
3303,FOODS,CA_2,2014-11-19,323,47,0,0,0,1145
3304,FOODS,CA_2,2014-11-20,324,47,0,0,0,1181
3305,FOODS,CA_2,2014-11-21,325,47,0,0,0,1550
3306,FOODS,CA_2,2014-11-22,326,47,0,0,0,1958
3307,FOODS,CA_2,2014-11-23,327,47,0,0,0,2040
3308,FOODS,CA_2,2014-11-24,328,48,0,0,0,1199
3309,FOODS,CA_2,2014-11-25,329,48,0,0,0,1247
3310,FOODS,CA_2,2014-11-26,330,48,0,0,0,1596
3311,FOODS,CA_2,2014-11-27,331,48,0,0,0,942
3312,FOODS,CA_2,2014-11-28,332,48,0,0,0,1441
3313,FOODS,CA_2,2014-11-29,333,48,0,0,0,1559
3314,FOODS,CA_2,2014-11-30,334,48,0,0,0,1835
3315,FOODS,CA_2,2014-12-01,335,49,1,0,0,1346
3316,FOODS,CA_2,2014-12-02,336,49,0,0,0,1200
3317,FOODS,CA_2,2014-12-03,337,49,0,0,0,998
3318,FOODS,CA_2,2014-12-04,338,49,0,0,0,1532
3319,FOODS,CA_2,2014-12-05,339,49,0,0,0,1725
3320,FOODS,CA_2,2014-12-06,340,49,0,0,0,2134
3321,FOODS,CA_2,2014-12-07,341,49,0,0,0,2016
3322,FOODS,CA_2,2014-12-08,342,50,0,0,0,1336
3323,FOODS,CA_2,2014-12-09,343,50,0,0,0,1530
3324,FOODS,CA_2,2014-12-10,344,50,0,0,0,1650
3325,FOODS,CA_2,2014-12-11,345,50,0,0,0,889
3326,FOODS,CA_2,2014-12-12,346,50,0,0,0,1667
3327,FOODS,CA_2,2014-12-13,347,50,0,0,0,1988
3328,FOODS,CA_2,2014-12-14,348,50,0,0,0,1990
3329,FOODS,CA_2,2014-12-15,349,51,0,0,0,1314
3330,FOODS,CA_2,2014-12-16,350,51,0,0,0,1256
3331,FOODS,CA_2,2014-12-17,351,51,0,0,0,1232
3332,FOODS,CA_2,2014-12-18,352,51,0,0,0,1487
3333,FOODS,CA_2,2014-12-19,353,51,0,0,0,1439
3334,FOODS,CA_2,2014-12-20,354,51,0,0,0,1941
3335,FOODS,CA_2,2014-12-21,355,51,0,0,0,2271
3336,FOODS,CA_2,2014-12-22,356,52,0,0,0,1519
3337,FOODS,CA_2,2014-12-23,357,52,0,0,0,1653
3338,FOODS,CA_2,2014-12-24,358,52,0,0,0,1177
3339,FOODS,CA_2,2014-12-25,359,52,0,0,0,6
3340,FOODS,CA_2,2014-12-26,360,52,0,0,0,1479
3341,FOODS,CA_2,2014-12-27,361,52,0,0,0,1453
3342,FOODS,CA_2,2014-12-28,362,52,0,0,0,1521
3343,FOODS,CA_2,2014-12-29,363,1,0,0,0,1243
3344,FOODS,CA_2,2014-12-30,364,1,0,0,0,1283
3345,FOODS,CA_2,2014-12-31,365,1,0,0,0,1375
3346,FOODS,CA_2,2015-01-01,1,1,1,1,1,1107
3347,FOODS,CA_2,2015-01-02,2,1,0,0,0,1610
3348,FOODS,CA_2,2015-01-03,3,1,0,0,0,1597
3349,FOODS,CA_2,2015-01-04,4,1,0,0,0,2098
3350,FOODS,CA_2,2015-01-05,5,2,0,0,0,1346
3351,FOODS,CA_2,2015-01-06,6,2,0,0,0,1220
3352,FOODS,CA_2,2015-01-07,7,2,0,0,0,1272
3353,FOODS,CA_2,2015-01-08,8,2,0,0,0,1264
3354,FOODS,CA_2,2015-01-09,9,2,0,0,0,1480
3355,FOODS,CA_2,2015-01-10,10,2,0,0,0,1924
3356,FOODS,CA_2,2015-01-11,11,2,0,0,0,2223
3357,FOODS,CA_2,2015-01-12,12,3,0,0,0,1316
3358,FOODS,CA_2,2015-01-13,13,3,0,0,0,1357
3359,FOODS,CA_2,2015-01-14,14,3,0,0,0,1268
3360,FOODS,CA_2,2015-01-15,15,3,0,0,0,1427
3361,FOODS,CA_2,2015-01-16,16,3,0,0,0,1395
3362,FOODS,CA_2,2015-01-17,17,3,0,0,0,2250
3363,FOODS,CA_2,2015-01-18,18,3,0,0,0,2161
3364,FOODS,CA_2,2015-01-19,19,4,0,0,0,1235
3365,FOODS,CA_2,2015-01-20,20,4,0,0,0,1007
3366,FOODS,CA_2,2015-01-21,21,4,0,0,0,1096
3367,FOODS,CA_2,2015-01-22,22,4,0,0,0,1092
3368,FOODS,CA_2,2015-01-23,23,4,0,0,0,1285
3369,FOODS,CA_2,2015-01-24,24,4,0,0,0,1844
3370,FOODS,CA_2,2015-01-25,25,4,0,0,0,1882
3371,FOODS,CA_2,2015-01-26,26,5,0,0,0,1161
3372,FOODS,CA_2,2015-01-27,27,5,0,0,0,1096
3373,FOODS,CA_2,2015-01-28,28,5,0,0,0,1112
3374,FOODS,CA_2,2015-01-29,29,5,0,0,0,1137
3375,FOODS,CA_2,2015-01-30,30,5,0,0,0,1253
3376,FOODS,CA_2,2015-01-31,31,5,0,0,0,1902
3377,FOODS,CA_2,2015-02-01,32,5,1,0,0,1796
3378,FOODS,CA_2,2015-02-02,33,6,0,0,0,1156
3379,FOODS,CA_2,2015-02-03,34,6,0,0,0,1255
3380,FOODS,CA_2,2015-02-04,35,6,0,0,0,1056
3381,FOODS,CA_2,2015-02-05,36,6,0,0,0,1191
3382,FOODS,CA_2,2015-02-06,37,6,0,0,0,1015
3383,FOODS,CA_2,2015-02-07,38,6,0,0,0,1986
3384,FOODS,CA_2,2015-02-08,39,6,0,0,0,1993
3385,FOODS,CA_2,2015-02-09,40,7,0,0,0,1360
3386,FOODS,CA_2,2015-02-10,41,7,0,0,0,1256
3387,FOODS,CA_2,2015-02-11,42,7,0,0,0,1236
3388,FOODS,CA_2,2015-02-12,43,7,0,0,0,1286
3389,FOODS,CA_2,2015-02-13,44,7,0,0,0,1281
3390,FOODS,CA_2,2015-02-14,45,7,0,0,0,1383
3391,FOODS,CA_2,2015-02-15,46,7,0,0,0,1317
3392,FOODS,CA_2,2015-02-16,47,8,0,0,0,1377
3393,FOODS,CA_2,2015-02-17,48,8,0,0,0,969
3394,FOODS,CA_2,2015-02-18,49,8,0,0,0,958
3395,FOODS,CA_2,2015-02-19,50,8,0,0,0,987
3396,FOODS,CA_2,2015-02-20,51,8,0,0,0,1103
3397,FOODS,CA_2,2015-02-21,52,8,0,0,0,1419
3398,FOODS,CA_2,2015-02-22,53,8,0,0,0,1605
3399,FOODS,CA_2,2015-02-23,54,9,0,0,0,1009
3400,FOODS,CA_2,2015-02-24,55,9,0,0,0,966
3401,FOODS,CA_2,2015-02-25,56,9,0,0,0,1159
3402,FOODS,CA_2,2015-02-26,57,9,0,0,0,1029
3403,FOODS,CA_2,2015-02-27,58,9,0,0,0,1175
3404,FOODS,CA_2,2015-02-28,59,9,0,0,0,1667
3405,FOODS,CA_2,2015-03-01,60,9,1,0,0,1777
3406,FOODS,CA_2,2015-03-02,61,10,0,0,0,1120
3407,FOODS,CA_2,2015-03-03,62,10,0,0,0,1126
3408,FOODS,CA_2,2015-03-04,63,10,0,0,0,987
3409,FOODS,CA_2,2015-03-05,64,10,0,0,0,1068
3410,FOODS,CA_2,2015-03-06,65,10,0,0,0,1296
3411,FOODS,CA_2,2015-03-07,66,10,0,0,0,1657
3412,FOODS,CA_2,2015-03-08,67,10,0,0,0,1573
3413,FOODS,CA_2,2015-03-09,68,11,0,0,0,1032
3414,FOODS,CA_2,2015-03-10,69,11,0,0,0,1088
3415,FOODS,CA_2,2015-03-11,70,11,0,0,0,947
3416,FOODS,CA_2,2015-03-12,71,11,0,0,0,1096
3417,FOODS,CA_2,2015-03-13,72,11,0,0,0,1309
3418,FOODS,CA_2,2015-03-14,73,11,0,0,0,1779
3419,FOODS,CA_2,2015-03-15,74,11,0,0,0,1902
3420,FOODS,CA_2,2015-03-16,75,12,0,0,0,1111
3421,FOODS,CA_2,2015-03-17,76,12,0,0,0,1070
3422,FOODS,CA_2,2015-03-18,77,12,0,0,0,1072
3423,FOODS,CA_2,2015-03-19,78,12,0,0,0,1079
3424,FOODS,CA_2,2015-03-20,79,12,0,0,0,1113
3425,FOODS,CA_2,2015-03-21,80,12,0,0,0,1694
3426,FOODS,CA_2,2015-03-22,81,12,0,0,0,1842
3427,FOODS,CA_2,2015-03-23,82,13,0,0,0,1016
3428,FOODS,CA_2,2015-03-24,83,13,0,0,0,1022
3429,FOODS,CA_2,2015-03-25,84,13,0,0,0,989
3430,FOODS,CA_2,2015-03-26,85,13,0,0,0,1161
3431,FOODS,CA_2,2015-03-27,86,13,0,0,0,1279
3432,FOODS,CA_2,2015-03-28,87,13,0,0,0,1763
3433,FOODS,CA_2,2015-03-29,88,13,0,0,0,1600
3434,FOODS,CA_2,2015-03-30,89,14,0,0,0,1166
3435,FOODS,CA_2,2015-03-31,90,14,0,0,0,1124
3436,FOODS,CA_2,2015-04-01,91,14,1,1,0,1214
3437,FOODS,CA_2,2015-04-02,92,14,0,0,0,1249
3438,FOODS,CA_2,2015-04-03,93,14,0,0,0,1430
3439,FOODS,CA_2,2015-04-04,94,14,0,0,0,1837
3440,FOODS,CA_2,2015-04-05,95,14,0,0,0,1643
3441,FOODS,CA_2,2015-04-06,96,15,0,0,0,1088
3442,FOODS,CA_2,2015-04-07,97,15,0,0,0,1043
3443,FOODS,CA_2,2015-04-08,98,15,0,0,0,1089
3444,FOODS,CA_2,2015-04-09,99,15,0,0,0,1039
3445,FOODS,CA_2,2015-04-10,100,15,0,0,0,1346
3446,FOODS,CA_2,2015-04-11,101,15,0,0,0,1665
3447,FOODS,CA_2,2015-04-12,102,15,0,0,0,1508
3448,FOODS,CA_2,2015-04-13,103,16,0,0,0,921
3449,FOODS,CA_2,2015-04-14,104,16,0,0,0,1015
3450,FOODS,CA_2,2015-04-15,105,16,0,0,0,1092
3451,FOODS,CA_2,2015-04-16,106,16,0,0,0,1116
3452,FOODS,CA_2,2015-04-17,107,16,0,0,0,1199
3453,FOODS,CA_2,2015-04-18,108,16,0,0,0,1524
3454,FOODS,CA_2,2015-04-19,109,16,0,0,0,1674
3455,FOODS,CA_2,2015-04-20,110,17,0,0,0,995
3456,FOODS,CA_2,2015-04-21,111,17,0,0,0,1082
3457,FOODS,CA_2,2015-04-22,112,17,0,0,0,1136
3458,FOODS,CA_2,2015-04-23,113,17,0,0,0,1074
3459,FOODS,CA_2,2015-04-24,114,17,0,0,0,1461
3460,FOODS,CA_2,2015-04-25,115,17,0,0,0,1647
3461,FOODS,CA_2,2015-04-26,116,17,0,0,0,1441
3462,FOODS,CA_2,2015-04-27,117,18,0,0,0,1302
3463,FOODS,CA_2,2015-04-28,118,18,0,0,0,1061
3464,FOODS,CA_2,2015-04-29,119,18,0,0,0,1176
3465,FOODS,CA_2,2015-04-30,120,18,0,0,0,1162
3466,FOODS,CA_2,2015-05-01,121,18,1,0,0,1580
3467,FOODS,CA_2,2015-05-02,122,18,0,0,0,1798
3468,FOODS,CA_2,2015-05-03,123,18,0,0,0,1722
3469,FOODS,CA_2,2015-05-04,124,19,0,0,0,1061
3470,FOODS,CA_2,2015-05-05,125,19,0,0,0,1150
3471,FOODS,CA_2,2015-05-06,126,19,0,0,0,1099
3472,FOODS,CA_2,2015-05-07,127,19,0,0,0,1092
3473,FOODS,CA_2,2015-05-08,128,19,0,0,0,1216
3474,FOODS,CA_2,2015-05-09,129,19,0,0,0,1577
3475,FOODS,CA_2,2015-05-10,130,19,0,0,0,1225
3476,FOODS,CA_2,2015-05-11,131,20,0,0,0,1238
3477,FOODS,CA_2,2015-05-12,132,20,0,0,0,1005
3478,FOODS,CA_2,2015-05-13,133,20,0,0,0,1110
3479,FOODS,CA_2,2015-05-14,134,20,0,0,0,977
3480,FOODS,CA_2,2015-05-15,135,20,0,0,0,1461
3481,FOODS,CA_2,2015-05-16,136,20,0,0,0,1660
3482,FOODS,CA_2,2015-05-17,137,20,0,0,0,1513
3483,FOODS,CA_2,2015-05-18,138,21,0,0,0,1120
3484,FOODS,CA_2,2015-05-19,139,21,0,0,0,1081
3485,FOODS,CA_2,2015-05-20,140,21,0,0,0,1122
3486,FOODS,CA_2,2015-05-21,141,21,0,0,0,1251
3487,FOODS,CA_2,2015-05-22,142,21,0,0,0,1417
3488,FOODS,CA_2,2015-05-23,143,21,0,0,0,1579
3489,FOODS,CA_2,2015-05-24,144,21,0,0,0,1339
3490,FOODS,CA_2,2015-05-25,145,22,0,0,0,1531
3491,FOODS,CA_2,2015-05-26,146,22,0,0,0,1168
3492,FOODS,CA_2,2015-05-27,147,22,0,0,0,1241
3493,FOODS,CA_2,2015-05-28,148,22,0,0,0,1372
3494,FOODS,CA_2,2015-05-29,149,22,0,0,0,1565
3495,FOODS,CA_2,2015-05-30,150,22,0,0,0,2337
3496,FOODS,CA_2,2015-05-31,151,22,0,0,0,2089
3497,FOODS,CA_2,2015-06-01,152,23,1,0,0,1651
3498,FOODS,CA_2,2015-06-02,153,23,0,0,0,1521
3499,FOODS,CA_2,2015-06-03,154,23,0,0,0,1555
3500,FOODS,CA_2,2015-06-04,155,23,0,0,0,1717
3501,FOODS,CA_2,2015-06-05,156,23,0,0,0,2029
3502,FOODS,CA_2,2015-06-06,157,23,0,0,0,2810
3503,FOODS,CA_2,2015-06-07,158,23,0,0,0,2899
3504,FOODS,CA_2,2015-06-08,159,24,0,0,0,2130
3505,FOODS,CA_2,2015-06-09,160,24,0,0,0,2040
3506,FOODS,CA_2,2015-06-10,161,24,0,0,0,1714
3507,FOODS,CA_2,2015-06-11,162,24,0,0,0,1755
3508,FOODS,CA_2,2015-06-12,163,24,0,0,0,1951
3509,FOODS,CA_2,2015-06-13,164,24,0,0,0,2678
3510,FOODS,CA_2,2015-06-14,165,24,0,0,0,2832
3511,FOODS,CA_2,2015-06-15,166,25,0,0,0,1960
3512,FOODS,CA_2,2015-06-16,167,25,0,0,0,1667
3513,FOODS,CA_2,2015-06-17,168,25,0,0,0,1780
3514,FOODS,CA_2,2015-06-18,169,25,0,0,0,1965
3515,FOODS,CA_2,2015-06-19,170,25,0,0,0,2341
3516,FOODS,CA_2,2015-06-20,171,25,0,0,0,2753
3517,FOODS,CA_2,2015-06-21,172,25,0,0,0,2635
3518,FOODS,CA_2,2015-06-22,173,26,0,0,0,1820
3519,FOODS,CA_2,2015-06-23,174,26,0,0,0,1649
3520,FOODS,CA_2,2015-06-24,175,26,0,0,0,1817
3521,FOODS,CA_2,2015-06-25,176,26,0,0,0,1842
3522,FOODS,CA_2,2015-06-26,177,26,0,0,0,2290
3523,FOODS,CA_2,2015-06-27,178,26,0,0,0,3125
3524,FOODS,CA_2,2015-06-28,179,26,0,0,0,3029
3525,FOODS,CA_2,2015-06-29,180,27,0,0,0,1945
3526,FOODS,CA_2,2015-06-30,181,27,0,0,0,1823
3527,FOODS,CA_2,2015-07-01,182,27,1,1,0,2258
3528,FOODS,CA_2,2015-07-02,183,27,0,0,0,2330
3529,FOODS,CA_2,2015-07-03,184,27,0,0,0,3278
3530,FOODS,CA_2,2015-07-04,185,27,0,0,0,2393
3531,FOODS,CA_2,2015-07-05,186,27,0,0,0,2680
3532,FOODS,CA_2,2015-07-06,187,28,0,0,0,2419
3533,FOODS,CA_2,2015-07-07,188,28,0,0,0,1933
3534,FOODS,CA_2,2015-07-08,189,28,0,0,0,1889
3535,FOODS,CA_2,2015-07-09,190,28,0,0,0,2121
3536,FOODS,CA_2,2015-07-10,191,28,0,0,0,2361
3537,FOODS,CA_2,2015-07-11,192,28,0,0,0,3241
3538,FOODS,CA_2,2015-07-12,193,28,0,0,0,3095
3539,FOODS,CA_2,2015-07-13,194,29,0,0,0,1961
3540,FOODS,CA_2,2015-07-14,195,29,0,0,0,2142
3541,FOODS,CA_2,2015-07-15,196,29,0,0,0,2051
3542,FOODS,CA_2,2015-07-16,197,29,0,0,0,2220
3543,FOODS,CA_2,2015-07-17,198,29,0,0,0,2593
3544,FOODS,CA_2,2015-07-18,199,29,0,0,0,3386
3545,FOODS,CA_2,2015-07-19,200,29,0,0,0,3024
3546,FOODS,CA_2,2015-07-20,201,30,0,0,0,2198
3547,FOODS,CA_2,2015-07-21,202,30,0,0,0,1975
3548,FOODS,CA_2,2015-07-22,203,30,0,0,0,1867
3549,FOODS,CA_2,2015-07-23,204,30,0,0,0,2068
3550,FOODS,CA_2,2015-07-24,205,30,0,0,0,2491
3551,FOODS,CA_2,2015-07-25,206,30,0,0,0,2956
3552,FOODS,CA_2,2015-07-26,207,30,0,0,0,3110
3553,FOODS,CA_2,2015-07-27,208,31,0,0,0,2100
3554,FOODS,CA_2,2015-07-28,209,31,0,0,0,1846
3555,FOODS,CA_2,2015-07-29,210,31,0,0,0,1990
3556,FOODS,CA_2,2015-07-30,211,31,0,0,0,2000
3557,FOODS,CA_2,2015-07-31,212,31,0,0,0,2418
3558,FOODS,CA_2,2015-08-01,213,31,1,0,0,3222
3559,FOODS,CA_2,2015-08-02,214,31,0,0,0,3340
3560,FOODS,CA_2,2015-08-03,215,32,0,0,0,2110
3561,FOODS,CA_2,2015-08-04,216,32,0,0,0,2206
3562,FOODS,CA_2,2015-08-05,217,32,0,0,0,2144
3563,FOODS,CA_2,2015-08-06,218,32,0,0,0,2157
3564,FOODS,CA_2,2015-08-07,219,32,0,0,0,2836
3565,FOODS,CA_2,2015-08-08,220,32,0,0,0,3161
3566,FOODS,CA_2,2015-08-09,221,32,0,0,0,3282
3567,FOODS,CA_2,2015-08-10,222,33,0,0,0,2244
3568,FOODS,CA_2,2015-08-11,223,33,0,0,0,2113
3569,FOODS,CA_2,2015-08-12,224,33,0,0,0,2280
3570,FOODS,CA_2,2015-08-13,225,33,0,0,0,2136
3571,FOODS,CA_2,2015-08-14,226,33,0,0,0,2718
3572,FOODS,CA_2,2015-08-15,227,33,0,0,0,3414
3573,FOODS,CA_2,2015-08-16,228,33,0,0,0,3997
3574,FOODS,CA_2,2015-08-17,229,34,0,0,0,2341
3575,FOODS,CA_2,2015-08-18,230,34,0,0,0,2264
3576,FOODS,CA_2,2015-08-19,231,34,0,0,0,2093
3577,FOODS,CA_2,2015-08-20,232,34,0,0,0,2092
3578,FOODS,CA_2,2015-08-21,233,34,0,0,0,2711
3579,FOODS,CA_2,2015-08-22,234,34,0,0,0,3168
3580,FOODS,CA_2,2015-08-23,235,34,0,0,0,3394
3581,FOODS,CA_2,2015-08-24,236,35,0,0,0,1988
3582,FOODS,CA_2,2015-08-25,237,35,0,0,0,1835
3583,FOODS,CA_2,2015-08-26,238,35,0,0,0,1858
3584,FOODS,CA_2,2015-08-27,239,35,0,0,0,2095
3585,FOODS,CA_2,2015-08-28,240,35,0,0,0,2646
3586,FOODS,CA_2,2015-08-29,241,35,0,0,0,3469
3587,FOODS,CA_2,2015-08-30,242,35,0,0,0,3812
3588,FOODS,CA_2,2015-08-31,243,36,0,0,0,2232
3589,FOODS,CA_2,2015-09-01,244,36,1,0,0,2131
3590,FOODS,CA_2,2015-09-02,245,36,0,0,0,2122
3591,FOODS,CA_2,2015-09-03,246,36,0,0,0,2163
3592,FOODS,CA_2,2015-09-04,247,36,0,0,0,2650
3593,FOODS,CA_2,2015-09-05,248,36,0,0,0,3328
3594,FOODS,CA_2,2015-09-06,249,36,0,0,0,3356
3595,FOODS,CA_2,2015-09-07,250,37,0,0,0,3264
3596,FOODS,CA_2,2015-09-08,251,37,0,0,0,2070
3597,FOODS,CA_2,2015-09-09,252,37,0,0,0,2267
3598,FOODS,CA_2,2015-09-10,253,37,0,0,0,2357
3599,FOODS,CA_2,2015-09-11,254,37,0,0,0,2598
3600,FOODS,CA_2,2015-09-12,255,37,0,0,0,3570
3601,FOODS,CA_2,2015-09-13,256,37,0,0,0,3671
3602,FOODS,CA_2,2015-09-14,257,38,0,0,0,2177
3603,FOODS,CA_2,2015-09-15,258,38,0,0,0,2156
3604,FOODS,CA_2,2015-09-16,259,38,0,0,0,2042
